,predict,probability,true
3263,1.0,0.9792899004781326,1.0
3264,1.0,0.8108617481220841,0.0
3265,1.0,0.9979985657029175,1.0
3266,0.0,0.0041524523946088404,0.0
3267,0.0,0.0013818030829804838,0.0
3268,1.0,0.9617259079993259,1.0
3269,0.0,0.012555709005611185,0.0
3270,1.0,0.9970088262988808,1.0
3271,1.0,0.9573579292145215,1.0
3272,1.0,0.9942682136965664,1.0
3273,1.0,0.9674629362554328,1.0
3274,1.0,0.9912898674219122,1.0
3275,0.0,0.0019550702781648403,0.0
3276,0.0,0.008025873847235571,0.0
3277,1.0,0.9950642899566209,1.0
3278,1.0,0.893856365365001,1.0
3279,1.0,0.9947856693126568,1.0
3280,1.0,0.9575194434756574,1.0
3281,1.0,0.9959196652701583,1.0
3282,0.0,0.00287828554743189,0.0
3283,1.0,0.9444371391168987,1.0
3284,1.0,0.8964030150903812,1.0
3285,0.0,0.007415708456339817,0.0
3286,0.0,0.033339038900612364,0.0
3287,0.0,0.0015024275850433002,0.0
3288,1.0,0.9476264807222272,1.0
3289,0.0,0.004186720151806924,0.0
3290,1.0,0.9918980485489144,1.0
3291,0.0,0.006843730205513124,0.0
3292,1.0,0.9292813918927453,1.0
3293,1.0,0.9946673602972689,1.0
3294,1.0,0.9900511151692594,1.0
3295,0.0,0.003389815843224569,0.0
3296,0.0,0.002382405174657976,0.0
3297,0.0,0.022214342632248647,0.0
3298,0.0,0.003371641552907283,0.0
3299,1.0,0.9982527877143214,1.0
3300,1.0,0.6286990245969513,1.0
3301,1.0,0.9861382806124829,1.0
3302,1.0,0.9862043235554379,1.0
3303,1.0,0.9946292894443366,1.0
3304,0.0,0.0019201367886224942,0.0
3305,1.0,0.9913762060954432,1.0
3306,0.0,0.002396935952638308,0.0
3307,1.0,0.9922011004966814,1.0
3308,0.0,0.004227603565161826,0.0
3309,0.0,0.0023645979922669543,0.0
3310,0.0,0.11693951379667729,0.0
3311,1.0,0.9962717208618939,1.0
3312,1.0,0.995315407206989,1.0
3313,0.0,0.009726318999324144,0.0
3314,0.0,0.00577980186093538,0.0
3315,1.0,0.9972394806377767,1.0
3316,1.0,0.9645125250193689,1.0
3317,1.0,0.991593335285861,1.0
3318,1.0,0.9922562142447546,1.0
3319,1.0,0.9980917330723218,1.0
3320,1.0,0.8875436181876969,1.0
3321,1.0,0.7597834435727739,1.0
3322,0.0,0.006532114463955832,0.0
3323,0.0,0.0048209852751589545,0.0
3324,1.0,0.9853604993108905,1.0
3325,0.0,0.001312390068837002,0.0
3326,1.0,0.9957337639399423,1.0
3327,1.0,0.9973051623000236,1.0
3328,1.0,0.9819377021430612,1.0
3329,1.0,0.904250602876539,0.0
3330,1.0,0.9935572959747593,1.0
3331,1.0,0.9796345681117825,1.0
3332,1.0,0.9340326606249925,1.0
3333,0.0,0.2687603190068356,0.0
3334,0.0,0.002716101152662928,0.0
3335,0.0,0.0014013797520295444,0.0
3336,1.0,0.9752610817553775,1.0
3337,0.0,0.007191630680537332,0.0
3338,0.0,0.0013946650206068153,0.0
3339,0.0,0.0016706565789306794,0.0
3340,0.0,0.009243463313995682,0.0
3341,1.0,0.9924889149115383,1.0
3342,0.0,0.002003290335399557,0.0
3343,0.0,0.003252313454618706,0.0
3344,1.0,0.9962542388958163,1.0
3345,0.0,0.0014903902447152752,0.0
3346,1.0,0.9982225850874878,1.0
3347,0.0,0.0013399868727740146,0.0
3348,0.0,0.0015175557239044367,0.0
3349,0.0,0.0023295956382505764,0.0
3350,0.0,0.07279057986870424,0.0
3351,0.0,0.4947350604266628,0.0
3352,0.0,0.0021644582016643174,0.0
3353,1.0,0.9756562299570469,1.0
3354,1.0,0.9880624522226886,1.0
3355,1.0,0.8601914120193022,1.0
3356,0.0,0.005285909347355077,0.0
3357,0.0,0.0027330005868706274,0.0
3358,0.0,0.005448822525090495,0.0
3359,1.0,0.9977378851554298,1.0
3360,1.0,0.6694592910513537,1.0
3361,0.0,0.013946124440843335,0.0
3362,1.0,0.9981521280148906,1.0
3363,1.0,0.9519111986587084,1.0
3364,1.0,0.9345827021889308,1.0
3365,1.0,0.9671261206580624,0.0
3366,1.0,0.9914556169711142,1.0
3367,1.0,0.9976999499638379,1.0
3368,0.0,0.003567200717438517,0.0
3369,1.0,0.9966736524454354,1.0
3370,0.0,0.0050011821329718435,0.0
3371,0.0,0.0015604695694957389,0.0
3372,1.0,0.9758629714258952,1.0
3373,0.0,0.001041080446090756,0.0
3374,1.0,0.9932237716830256,1.0
3375,1.0,0.9844424568206455,1.0
3376,1.0,0.9383741581130011,1.0
3377,0.0,0.008709748640001657,0.0
3378,1.0,0.9979993343432941,1.0
3379,0.0,0.0016391427497950038,0.0
3380,1.0,0.9861332348597229,1.0
3381,0.0,0.007005571563602445,0.0
3382,0.0,0.005183299003507001,0.0
3383,1.0,0.9930973826678957,1.0
3384,0.0,0.40645396894223274,1.0
3385,1.0,0.9950115908207045,1.0
3386,0.0,0.05662905840033443,0.0
3387,1.0,0.9924042501146749,1.0
3388,1.0,0.9921802986337156,1.0
3389,1.0,0.9882057961013382,1.0
3390,0.0,0.03399167945005439,0.0
3391,1.0,0.7830672379090137,1.0
3392,0.0,0.020321241903041767,0.0
3393,1.0,0.9941423719511306,1.0
3394,1.0,0.9973587938845816,1.0
3395,1.0,0.9942896373374913,1.0
3396,0.0,0.1767354171873032,0.0
3397,1.0,0.9945051151807299,1.0
3398,1.0,0.9808144375134654,1.0
3399,1.0,0.9703100632096108,1.0
3400,1.0,0.9964604611487039,1.0
3401,1.0,0.9905824221537497,1.0
3402,0.0,0.00234513953211051,0.0
3403,0.0,0.0015024275850433002,0.0
3404,0.0,0.004221864046761073,0.0
3405,0.0,0.0011542637149422478,0.0
3406,0.0,0.002101933164581905,0.0
3407,0.0,0.002409240672515383,0.0
3408,1.0,0.9968515093515222,1.0
3409,1.0,0.983053679742727,1.0
3410,1.0,0.9918205872701042,1.0
3411,0.0,0.37602290299086705,0.0
3412,1.0,0.9968258062528135,1.0
3413,0.0,0.17606116196771981,0.0
3414,1.0,0.9868815087936823,1.0
3415,1.0,0.9933740718329177,1.0
3416,1.0,0.9774712335785394,1.0
3417,0.0,0.0012551835436737818,0.0
3418,1.0,0.97195313244949,1.0
3419,1.0,0.9953606325333839,1.0
3420,1.0,0.9965655634131845,1.0
3421,0.0,0.004620415210614107,0.0
3422,1.0,0.9858777207789678,1.0
3423,1.0,0.9934369609618127,1.0
3424,0.0,0.005837683191144568,0.0
3425,0.0,0.0026768345608672098,0.0
3426,1.0,0.9962621804047865,1.0
3427,1.0,0.9912623569241599,1.0
3428,1.0,0.9970126443314677,1.0
3429,0.0,0.002007169352178576,0.0
3430,0.0,0.10171439919269286,0.0
3431,1.0,0.9968388283102563,1.0
3432,1.0,0.997831665884415,1.0
3433,0.0,0.018441406692245168,0.0
3434,1.0,0.9947295740648419,1.0
3435,1.0,0.8233343893051983,1.0
3436,0.0,0.00786861273072078,0.0
3437,1.0,0.9963508347936741,1.0
3438,0.0,0.03185685558590318,0.0
3439,0.0,0.29775052124457535,0.0
3440,0.0,0.001435482924981432,0.0
3441,0.0,0.0024643528409115027,0.0
3442,0.0,0.001806385320874423,0.0
3443,1.0,0.9911067196961745,1.0
3444,0.0,0.0027103458961500585,0.0
3445,1.0,0.983379838693568,1.0
3446,0.0,0.010927572142852868,0.0
3447,0.0,0.004141256727075319,0.0
3448,0.0,0.020704993451208967,0.0
3449,1.0,0.9942267184327245,1.0
3450,0.0,0.0034942791678068525,0.0
3451,1.0,0.9862991382459287,1.0
3452,1.0,0.9866755491796674,1.0
3453,1.0,0.9946228930273253,1.0
3454,0.0,0.0016330982013849085,0.0
3455,0.0,0.005521609741981747,0.0
3456,1.0,0.9740703918295283,1.0
3457,1.0,0.9957850944990377,1.0
3458,1.0,0.9956538054982798,1.0
3459,0.0,0.002267478816885586,0.0
3460,0.0,0.11396561964482689,0.0
3461,0.0,0.0027612372920537377,0.0
3462,0.0,0.026707342971445648,0.0
3463,1.0,0.9953709492332455,1.0
3464,0.0,0.0025746227340071905,0.0
3465,1.0,0.9884484083623356,1.0
3466,0.0,0.0013691070886073932,0.0
3467,0.0,0.001628583613216498,0.0
3468,1.0,0.943668520677232,1.0
3469,1.0,0.9593340399454908,1.0
3470,0.0,0.05050956753485463,0.0
3471,0.0,0.001000729843744036,0.0
3472,1.0,0.9954116980270341,1.0
3473,1.0,0.9969455511729577,1.0
3474,1.0,0.9940995644767089,1.0
3475,0.0,0.016864393224094006,0.0
3476,0.0,0.01181137602186971,0.0
3477,1.0,0.9240993956788232,1.0
3478,0.0,0.003544241366886819,0.0
3479,0.0,0.0055895817484042385,0.0
3480,1.0,0.9574832458871673,1.0
3481,0.0,0.004870812032734711,0.0
3482,0.0,0.06790801935575387,0.0
3483,1.0,0.9879045255160089,1.0
3484,1.0,0.8936770695240582,1.0
3485,1.0,0.99334462269404,1.0
3486,1.0,0.9484374306724486,1.0
3487,1.0,0.9975841304001357,1.0
3488,1.0,0.9834837466526833,1.0
3489,0.0,0.004270817001260123,0.0
3490,0.0,0.06011710365128391,0.0
3491,0.0,0.002725560002520513,0.0
3492,1.0,0.9985727721439193,1.0
3493,1.0,0.9982376786818778,1.0
3494,1.0,0.974818656646089,1.0
3495,1.0,0.9422120898777647,0.0
3496,1.0,0.8226026046744932,0.0
3497,0.0,0.002051230798051694,0.0
3498,0.0,0.15272643477462444,0.0
3499,0.0,0.001312390068837002,0.0
3500,0.0,0.0014178139229043723,0.0
3501,0.0,0.0017649670241142812,0.0
3502,0.0,0.006321346042367759,0.0
3503,1.0,0.9971412197088211,1.0
3504,1.0,0.735285846996276,1.0
3505,1.0,0.9949489292560617,1.0
3506,0.0,0.005360486048922675,0.0
3507,0.0,0.011927914082934228,0.0
3508,0.0,0.0016485641801251704,0.0
3509,0.0,0.045244044575236474,0.0
3510,1.0,0.9982571445645527,1.0
3511,1.0,0.9113944337096408,0.0
3512,0.0,0.006502566356884405,0.0
3513,0.0,0.0019237601493877214,0.0
3514,1.0,0.9939199068400993,1.0
3515,0.0,0.0015744361389919545,0.0
3516,1.0,0.9944538279495122,1.0
3517,0.0,0.0016784123990496726,0.0
3518,0.0,0.0029287705133407504,0.0
3519,1.0,0.9930550623669013,1.0
3520,0.0,0.002424099930603199,0.0
3521,1.0,0.9973158771059631,1.0
3522,1.0,0.9960177134586612,1.0
3523,0.0,0.0070162857923836775,0.0
3524,1.0,0.9969465245300216,1.0
3525,1.0,0.9718208641771818,1.0
3526,0.0,0.0026389565340720145,0.0
3527,1.0,0.9846105378571175,1.0
3528,0.0,0.004104642589274483,0.0
3529,0.0,0.010428777213712225,0.0
3530,0.0,0.004605182021106822,0.0
3531,0.0,0.0025718751499380224,0.0
3532,0.0,0.00480305541176527,0.0
3533,1.0,0.97322307371982,1.0
3534,0.0,0.0033315216402444634,0.0
3535,0.0,0.006991071011054329,0.0
3536,0.0,0.1647717329372408,0.0
3537,1.0,0.9954116980270341,1.0
3538,0.0,0.00332176249561819,0.0
3539,1.0,0.9932615493270921,1.0
3540,0.0,0.006477773776334998,0.0
3541,1.0,0.9953392522034838,1.0
3542,1.0,0.9963352863152725,1.0
3543,0.0,0.00258561132136713,0.0
3544,1.0,0.9904890219187763,1.0
3545,1.0,0.993255560519818,1.0
3546,0.0,0.0015297732429665287,0.0
3547,1.0,0.9967919941557172,1.0
3548,1.0,0.9938625200832774,1.0
3549,0.0,0.0032373588860366274,0.0
3550,0.0,0.03670852159864747,0.0
3551,0.0,0.01169861079102584,0.0
3552,1.0,0.9977980127450691,1.0
3553,0.0,0.009269407396203673,0.0
3554,0.0,0.03846091154475559,0.0
3555,0.0,0.0020201507593369385,0.0
3556,1.0,0.9906024254556464,1.0
3557,1.0,0.9860631736896024,1.0
3558,1.0,0.9815062443334839,1.0
3559,0.0,0.003890145262408747,0.0
3560,0.0,0.0026881161264875864,0.0
3561,1.0,0.8416140488968861,0.0
3562,1.0,0.9965891692989601,1.0
3563,1.0,0.9617983461145153,1.0
3564,1.0,0.9970837444636319,1.0
3565,1.0,0.9516700137831287,1.0
3566,0.0,0.004681682225676987,0.0
3567,1.0,0.9852521057568866,1.0
3568,1.0,0.9966687830701548,1.0
3569,0.0,0.004922131797716799,0.0
3570,0.0,0.0015680871496372346,0.0
3571,0.0,0.006244829845936636,0.0
3572,0.0,0.0016210576743636684,0.0
3573,0.0,0.010200271794965856,0.0
3574,0.0,0.005771032131135969,0.0
3575,0.0,0.0014889962145304852,0.0
3576,0.0,0.020676419691452935,0.0
3577,1.0,0.810173076777671,1.0
3578,0.0,0.005708780063300087,0.0
3579,1.0,0.8977291278754295,1.0
3580,1.0,0.990276393435926,1.0
3581,0.0,0.0025340991520389983,0.0
3582,1.0,0.9903270217405281,1.0
3583,1.0,0.9936370717543659,1.0
3584,0.0,0.0016330982013849085,0.0
3585,0.0,0.004699821585744295,0.0
3586,0.0,0.0013362814862642055,0.0
3587,1.0,0.9907073346207831,1.0
3588,0.0,0.003894836930242315,0.0
3589,1.0,0.9970208959012579,1.0
3590,1.0,0.9964327509853986,1.0
3591,1.0,0.9972394806377767,1.0
3592,0.0,0.003101801295119277,0.0
3593,1.0,0.9475370002878737,1.0
3594,1.0,0.9950420776371126,1.0
3595,0.0,0.10665750520659856,1.0
3596,0.0,0.0027163971647157304,0.0
3597,1.0,0.9973377155523034,1.0
3598,0.0,0.0016961735991270997,0.0
3599,1.0,0.9926315292694257,1.0
3600,0.0,0.0015994744873155233,0.0
3601,0.0,0.0020870608867246984,0.0
3602,1.0,0.9818189887979456,1.0
3603,1.0,0.9959243414431971,1.0
3604,0.0,0.001708657388244115,0.0
3605,0.0,0.3084632708131214,0.0
3606,0.0,0.0034157369090187396,0.0
3607,0.0,0.0015119913645840048,0.0
3608,1.0,0.969588732043612,1.0
3609,0.0,0.0020512542858038036,0.0
3610,1.0,0.9024840249906152,1.0
3611,1.0,0.9198266394848459,1.0
3612,0.0,0.0014522393001937936,0.0
3613,1.0,0.9029974867628914,1.0
3614,1.0,0.9945076098750221,1.0
3615,1.0,0.9884150111543132,1.0
3616,1.0,0.9926430792594,1.0
3617,1.0,0.9851126084849546,1.0
3618,1.0,0.9908556454544973,1.0
3619,1.0,0.9980516505984589,1.0
3620,1.0,0.9975394981866448,1.0
3621,1.0,0.9928780851072482,1.0
3622,0.0,0.2384017851297887,0.0
3623,0.0,0.007389104349888022,0.0
3624,0.0,0.006357986864392885,0.0
3625,1.0,0.9849670649154914,1.0
3626,1.0,0.996005735963237,1.0
3627,1.0,0.9682266726082843,1.0
3628,0.0,0.025407792044588318,0.0
3629,0.0,0.001196438711428453,0.0
3630,0.0,0.0046599828283649235,0.0
3631,1.0,0.9664866752449491,1.0
3632,0.0,0.0019669067904872074,0.0
3633,0.0,0.013234258806056769,0.0
3634,1.0,0.9915344533109015,1.0
3635,0.0,0.0016217777655146556,0.0
3636,1.0,0.9797755775169553,1.0
3637,0.0,0.008712082600632876,0.0
3638,0.0,0.004936763658086422,0.0
3639,0.0,0.015158817062755356,0.0
3640,0.0,0.0017904214800179828,0.0
3641,0.0,0.003828455701791565,0.0
3642,1.0,0.9918090115288954,1.0
3643,1.0,0.9753189196182852,1.0
3644,1.0,0.9945481310958673,1.0
3645,1.0,0.9828453566768426,1.0
3646,1.0,0.9907904955016202,1.0
3647,0.0,0.012276856877459106,0.0
3648,1.0,0.9921057488553058,1.0
3649,1.0,0.9914452192146346,1.0
3650,1.0,0.6710161370293511,1.0
3651,0.0,0.0025528703922529134,0.0
3652,0.0,0.02162374580404826,0.0
3653,1.0,0.8007993300671495,1.0
3654,0.0,0.027971358371265156,0.0
3655,0.0,0.005838517897175041,0.0
3656,1.0,0.8276022687650898,1.0
3657,1.0,0.9588472324118501,1.0
3658,0.0,0.29589118970645417,0.0
3659,0.0,0.003074975457310377,0.0
3660,1.0,0.9905311087823395,1.0
3661,0.0,0.0024936957460736098,0.0
3662,0.0,0.018586175683387135,0.0
3663,1.0,0.9799352622289698,1.0
3664,0.0,0.0012551835436737818,0.0
3665,1.0,0.901045703200369,1.0
3666,1.0,0.9959164114144488,1.0
3667,0.0,0.43966586672415453,1.0
3668,1.0,0.9961109966694914,1.0
3669,0.0,0.0037429405674199237,0.0
3670,1.0,0.9890520474742006,1.0
3671,1.0,0.9785933592663316,1.0
3672,0.0,0.004370694691809504,0.0
3673,1.0,0.9975917764531445,1.0
3674,1.0,0.9939192111339596,1.0
3675,1.0,0.9960767031837012,1.0
3676,0.0,0.026382468204254998,0.0
3677,0.0,0.003566948155020386,0.0
3678,1.0,0.9961917455569397,1.0
3679,0.0,0.0013310697260701674,0.0
3680,1.0,0.9915638631701018,1.0
3681,0.0,0.0016036666599909958,0.0
3682,1.0,0.9957284765144204,1.0
3683,1.0,0.9792816839846346,1.0
3684,1.0,0.9972360996705273,1.0
3685,1.0,0.9987814542174646,1.0
3686,0.0,0.006331339604945049,0.0
3687,1.0,0.9012087078652333,1.0
3688,1.0,0.997398301189332,1.0
3689,0.0,0.0035722024204739283,0.0
3690,0.0,0.017628065868186202,0.0
3691,1.0,0.9945357808879561,1.0
3692,0.0,0.0028869326284614643,0.0
3693,0.0,0.0133128352459824,0.0
3694,0.0,0.013198263089712507,0.0
3695,0.0,0.004700225466061097,0.0
3696,1.0,0.9657964587822827,1.0
3697,0.0,0.0016036666599909958,0.0
3698,1.0,0.9605345424067474,1.0
3699,1.0,0.5620294559591529,1.0
3700,1.0,0.9817161908364759,1.0
3701,0.0,0.0030246536646918905,0.0
3702,0.0,0.005642760296636927,0.0
3703,0.0,0.002752489381627789,0.0
3704,0.0,0.003372579842828919,0.0
3705,1.0,0.9766125093458905,1.0
3706,0.0,0.0019237601493877214,0.0
3707,1.0,0.9837885045027371,1.0
3708,0.0,0.009029740420942253,0.0
3709,0.0,0.016402036312202994,0.0
3710,0.0,0.004038171227182561,0.0
3711,0.0,0.0027267356557439336,0.0
3712,1.0,0.9917386193719882,1.0
3713,0.0,0.03548851722046918,0.0
3714,0.0,0.0023128093312057645,0.0
3715,1.0,0.9936653790860397,1.0
3716,0.0,0.03109077755884603,0.0
3717,0.0,0.004011997947154184,0.0
3718,1.0,0.9914428066847841,1.0
3719,1.0,0.9604043286379502,1.0
3720,0.0,0.0032128728729843453,0.0
3721,0.0,0.0023360734456128397,0.0
3722,1.0,0.547616558576426,1.0
3723,1.0,0.9941858796521216,1.0
3724,1.0,0.9959347593324722,1.0
3725,1.0,0.9618339412665433,1.0
3726,0.0,0.020536092815045228,0.0
3727,0.0,0.01551258741697066,0.0
3728,0.0,0.0015513185869263854,0.0
3729,0.0,0.12210663861843957,0.0
3730,1.0,0.9954070621880579,1.0
3731,1.0,0.6528110764239456,1.0
3732,0.0,0.060389814374807095,1.0
3733,1.0,0.9981191901426757,1.0
3734,1.0,0.9961358343174491,1.0
3735,1.0,0.9925160421925274,1.0
3736,0.0,0.0046599828283649235,0.0
3737,0.0,0.012254416590302413,0.0
3738,0.0,0.002717584294276066,0.0
3739,0.0,0.002923780607828115,0.0
3740,0.0,0.003067066965216522,0.0
3741,0.0,0.002570654532830535,0.0
3742,0.0,0.012923785941585298,0.0
3743,0.0,0.011664884089100656,0.0
3744,1.0,0.9799921307123386,1.0
3745,0.0,0.46876527074086694,1.0
3746,1.0,0.9972584055173899,1.0
3747,0.0,0.008318265584287842,0.0
3748,1.0,0.9865306263523332,1.0
3749,1.0,0.9329504995524427,1.0
3750,0.0,0.005812523026311998,0.0
3751,1.0,0.9928696373026307,1.0
3752,1.0,0.9972394806377767,1.0
3753,1.0,0.9690741305380651,1.0
3754,1.0,0.6959731444936563,1.0
3755,1.0,0.9977984561613502,1.0
3756,1.0,0.9969922941802167,1.0
3757,0.0,0.0019201367886224942,0.0
3758,1.0,0.9909723396048411,1.0
3759,1.0,0.9688110508957976,1.0
3760,1.0,0.9698118328293303,1.0
3761,1.0,0.9571351689516692,1.0
3762,0.0,0.0015455562967920872,0.0
3763,1.0,0.9968848430320969,1.0
3764,1.0,0.9973406892702572,1.0
3765,1.0,0.9948237919421357,1.0
3766,1.0,0.5365707942919627,1.0
3767,0.0,0.004483803638886871,0.0
3768,1.0,0.9776572789377223,1.0
3769,1.0,0.9929428232443656,1.0
3770,1.0,0.934889177235307,1.0
3771,1.0,0.9963802375610131,1.0
3772,0.0,0.003758302616508191,0.0
3773,0.0,0.004439632350214378,0.0
3774,1.0,0.9353250706299229,1.0
3775,0.0,0.0023645979922669543,0.0
3776,1.0,0.9958112450193419,1.0
3777,0.0,0.0018566402615587188,0.0
3778,1.0,0.9837260057888926,1.0
3779,1.0,0.9935969662004732,1.0
3780,0.0,0.001444217730811844,0.0
3781,1.0,0.9930413368543642,1.0
3782,0.0,0.026514131024641417,0.0
3783,0.0,0.00441481277512936,0.0
3784,1.0,0.9922851839025333,1.0
3785,0.0,0.0018054939552581192,0.0
3786,0.0,0.00520398473284662,0.0
3787,0.0,0.0036482799244110754,0.0
3788,0.0,0.004632065426139094,0.0
3789,0.0,0.396990028240251,0.0
3790,1.0,0.9891202020632334,1.0
3791,0.0,0.010828265462671677,0.0
3792,0.0,0.004283630958017523,0.0
3793,1.0,0.9896511884496716,1.0
3794,1.0,0.997870596749028,1.0
3795,0.0,0.002384636559712577,0.0
3796,0.0,0.0007041957795295133,0.0
3797,0.0,0.0031211748798470914,0.0
3798,1.0,0.994855737969648,1.0
3799,0.0,0.009857456571249378,0.0
3800,1.0,0.9887322606280784,1.0
3801,1.0,0.9970794203288628,1.0
3802,1.0,0.9509755905834248,1.0
3803,1.0,0.9841953080476727,1.0
3804,0.0,0.002755912090281246,0.0
3805,1.0,0.89835414343517,1.0
3806,1.0,0.9915633918588385,1.0
3807,1.0,0.9847024926724165,1.0
3808,0.0,0.0034222140526964677,0.0
3809,1.0,0.9870491333022378,1.0
3810,1.0,0.9973994423261924,1.0
3811,0.0,0.00852202864412389,0.0
3812,0.0,0.0024936957460736098,0.0
3813,1.0,0.9964481528452956,1.0
3814,0.0,0.002418188098177993,0.0
3815,0.0,0.004480118502083888,0.0
3816,0.0,0.08519200803227157,0.0
3817,1.0,0.6673766219462214,0.0
3818,0.0,0.004247986295519585,0.0
3819,1.0,0.9876229348807204,1.0
3820,1.0,0.9826681512100999,1.0
3821,0.0,0.04145923222863788,0.0
3822,1.0,0.994204269753551,1.0
3823,0.0,0.019763226750338012,0.0
3824,0.0,0.006422136014682844,0.0
3825,0.0,0.09979019979390129,0.0
3826,1.0,0.9965555100783108,1.0
3827,1.0,0.9926565166830192,1.0
3828,1.0,0.9038946708413521,1.0
3829,0.0,0.0016406799478489375,0.0
3830,0.0,0.0010902479219463898,0.0
3831,0.0,0.0031211748798470914,0.0
3832,0.0,0.0011891281427090692,0.0
3833,1.0,0.9077359196530165,1.0
3834,0.0,0.017694661102080587,0.0
3835,0.0,0.4820452430827607,1.0
3836,1.0,0.9925533542152722,1.0
3837,0.0,0.030190317359854637,0.0
3838,0.0,0.0034049516642087755,0.0
3839,0.0,0.008374336647850074,0.0
3840,0.0,0.012988736375714537,0.0
3841,0.0,0.007930332606947895,0.0
3842,0.0,0.0023116819913997226,0.0
3843,1.0,0.9962989821688648,1.0
3844,0.0,0.003416339577941127,0.0
3845,1.0,0.9954951266690041,1.0
3846,1.0,0.9985231627548883,1.0
3847,1.0,0.987754650459873,1.0
3848,0.0,0.007962398630095116,0.0
3849,0.0,0.014265569841733302,0.0
3850,0.0,0.002287846607277361,0.0
3851,1.0,0.9941864526921987,1.0
3852,1.0,0.9941627428802357,1.0
3853,0.0,0.001628583613216498,0.0
3854,1.0,0.99643499542138,1.0
3855,0.0,0.008492808293552983,0.0
3856,1.0,0.7245842602060716,1.0
3857,0.0,0.0015994744873155233,0.0
3858,0.0,0.0020138418623429177,0.0
3859,0.0,0.0014064535461759929,0.0
3860,1.0,0.9913638348531206,1.0
3861,1.0,0.9972022295495909,1.0
3862,0.0,0.002406963839684408,0.0
3863,0.0,0.022678944286871987,0.0
3864,0.0,0.006348816903606218,0.0
3865,0.0,0.022536089509403622,0.0
3866,0.0,0.05714689507367766,0.0
3867,0.0,0.02330093549721442,0.0
3868,1.0,0.9752309724882187,1.0
3869,1.0,0.9958770218893837,1.0
3870,0.0,0.4523395237570751,0.0
3871,0.0,0.0012384656579751273,0.0
3872,1.0,0.9946982379652051,1.0
3873,1.0,0.9972181761035264,1.0
3874,1.0,0.9940418423454671,1.0
3875,0.0,0.008571612379191433,0.0
3876,0.0,0.0023593320441466486,0.0
3877,1.0,0.993398965548538,1.0
3878,1.0,0.9972317647880339,1.0
3879,1.0,0.9935826158837482,1.0
3880,0.0,0.002339643614235026,0.0
3881,1.0,0.9821477941962709,1.0
3882,0.0,0.003316741341270731,0.0
3883,0.0,0.0035664612419522112,0.0
3884,1.0,0.9563771766897736,1.0
3885,1.0,0.8711562490130416,1.0
3886,1.0,0.9264776794190099,1.0
3887,1.0,0.9816686444940304,1.0
3888,0.0,0.012608223300863,0.0
3889,1.0,0.9548112871357238,1.0
3890,1.0,0.9719593620530015,1.0
3891,0.0,0.013528945412706554,0.0
3892,0.0,0.0026392375030364302,0.0
3893,1.0,0.9881012771569287,1.0
3894,1.0,0.9979998715795146,1.0
3895,1.0,0.9960513789715226,1.0
3896,1.0,0.9010193736458113,0.0
3897,0.0,0.0036076604160913805,0.0
3898,1.0,0.9983932703934782,1.0
3899,1.0,0.9898006024883798,1.0
3900,1.0,0.9848862623282725,1.0
3901,0.0,0.04970135483439092,0.0
3902,1.0,0.9972141980969249,1.0
3903,1.0,0.9970834118720097,1.0
3904,0.0,0.0019201367886224942,0.0
3905,1.0,0.9181406038305379,1.0
3906,0.0,0.004299464213512305,0.0
3907,1.0,0.9916084904839372,1.0
3908,1.0,0.9898831339311637,1.0
3909,1.0,0.9903013260370576,1.0
3910,1.0,0.6661447364953188,1.0
3911,1.0,0.9724748339152712,1.0
3912,1.0,0.9948437725477258,1.0
3913,0.0,0.004348170890994873,0.0
3914,1.0,0.9962319456569881,1.0
3915,1.0,0.9977980127450691,1.0
3916,1.0,0.9088792520969635,1.0
3917,0.0,0.038998026100219726,0.0
3918,0.0,0.008385771012903604,0.0
3919,1.0,0.934652665648111,1.0
3920,1.0,0.997396808938264,1.0
3921,1.0,0.9893713286492531,1.0
3922,1.0,0.9970208959012579,1.0
3923,0.0,0.012376859821270625,0.0
3924,0.0,0.0014051379153438418,0.0
3925,0.0,0.0015297732429665287,0.0
3926,0.0,0.0015411367946728835,0.0
3927,1.0,0.9977585678259127,1.0
3928,0.0,0.0015024275850433002,0.0
3929,1.0,0.9834837466526833,1.0
3930,0.0,0.021949403600901543,0.0
3931,0.0,0.0028921712644915686,0.0
3932,0.0,0.012371424837086843,0.0
3933,1.0,0.5968036028244947,0.0
3934,0.0,0.002654733215129016,0.0
3935,0.0,0.0023299759044134844,0.0
3936,0.0,0.0027944866361785618,0.0
3937,0.0,0.0027581242806142886,0.0
3938,1.0,0.9535383606261333,1.0
3939,0.0,0.006872930600158376,0.0
3940,0.0,0.0024740310221213037,0.0
3941,1.0,0.9948338799194133,1.0
3942,0.0,0.3411065191369826,1.0
3943,0.0,0.008329363177896726,0.0
3944,1.0,0.9942835222268938,1.0
3945,1.0,0.9946184730845453,1.0
3946,1.0,0.9833555683831486,1.0
3947,1.0,0.951289855336118,1.0
3948,1.0,0.9561307194598043,1.0
3949,0.0,0.00952083482798977,0.0
3950,1.0,0.993489049648814,1.0
3951,1.0,0.983029150421029,1.0
3952,0.0,0.007340651396467591,0.0
3953,1.0,0.9937182726312891,1.0
3954,0.0,0.0017385708663084389,0.0
3955,0.0,0.0014903902447152752,0.0
3956,0.0,0.0018817883925739487,0.0
3957,0.0,0.012865854046202833,0.0
